Incident_ID,Incident_Type,Priority,Assigned_Department,Location,Reported_Time,Resolved_Time,Resolution_Time_Hours,Status,Resolution_Type
INC100609,Network Outage,Critical,Database Admin,Remote Site 1,2024-09-30 20:00:00,2024-10-03 05:00:00,57.0,Resolved,Patch Applied
INC100610,Database Failure,Critical,Security Team,Remote Site 2,2024-01-10 20:00:00,2024-01-11 13:00:00,17.0,Resolved,Hardware Replacement
INC100611,Application Bug,Low,DevOps,Remote Site 1,2024-01-16 16:00:00,2024-01-17 01:00:00,9.0,Resolved,Configuration Fix
INC100612,Security Breach,Low,Database Admin,Remote Site 2,2024-09-04 01:00:00,2024-09-05 06:00:00,29.0,Resolved,Configuration Fix
INC100613,Database Failure,Low,DevOps,Data Center B,2024-06-13 11:00:00,2024-06-15 08:00:00,45.0,Resolved,Hardware Replacement
INC100614,Server Crash,Low,IT Support,Data Center B,2024-06-21 13:00:00,2024-06-24 02:00:00,61.0,Closed,Hardware Replacement
INC100615,Server Crash,Low,DevOps,Head Office,2024-03-23 05:00:00,2024-03-25 00:00:00,43.0,Resolved,Configuration Fix
INC100616,Network Outage,Medium,Database Admin,Remote Site 1,2024-05-17 15:00:00,2024-05-18 22:00:00,31.0,Resolved,Reboot
INC100617,Application Bug,Critical,Database Admin,Remote Site 1,2024-01-31 01:00:00,2024-02-02 17:00:00,64.0,Closed,Hardware Replacement
INC100618,Security Breach,Low,DevOps,Data Center A,2024-02-05 00:00:00,2024-02-07 04:00:00,52.0,Resolved,Hardware Replacement
INC100619,Network Outage,Low,IT Support,Remote Site 2,2024-11-24 18:00:00,2024-11-26 09:00:00,39.0,Resolved,Security Mitigation
INC100620,Database Failure,Medium,DevOps,Head Office,2024-05-04 00:00:00,2024-05-04 07:00:00,7.0,Resolved,Patch Applied
INC100621,Application Bug,High,Database Admin,Remote Site 2,2024-07-23 18:00:00,2024-07-26 07:00:00,61.0,Closed,Configuration Fix
INC100622,Application Bug,Low,IT Support,Data Center B,2024-01-01 17:00:00,2024-01-03 13:00:00,44.0,Resolved,Configuration Fix
INC100623,Security Breach,High,IT Support,Data Center A,2024-11-02 03:00:00,2024-11-03 01:00:00,22.0,Resolved,Hardware Replacement
INC100624,Server Crash,Critical,IT Support,Head Office,2024-07-27 12:00:00,2024-07-28 14:00:00,26.0,Resolved,Patch Applied
INC100625,Network Outage,Critical,Network Team,Remote Site 1,2024-10-08 10:00:00,2024-10-09 11:00:00,25.0,Resolved,Configuration Fix
INC100626,Network Outage,Critical,IT Support,Remote Site 2,2024-02-12 01:00:00,2024-02-14 11:00:00,58.0,Resolved,Hardware Replacement
INC100627,Database Failure,Medium,DevOps,Data Center A,2024-06-30 00:00:00,2024-06-30 07:00:00,7.0,Resolved,Security Mitigation
INC100628,Application Bug,Critical,Database Admin,Data Center B,2024-08-24 03:00:00,2024-08-25 02:00:00,23.0,Resolved,Patch Applied
INC100629,Network Outage,Critical,Database Admin,Remote Site 2,2024-10-28 07:00:00,2024-10-30 01:00:00,42.0,Resolved,Security Mitigation
INC100630,Application Bug,Critical,Database Admin,Data Center B,2024-04-03 09:00:00,2024-04-05 12:00:00,51.0,Resolved,Configuration Fix
INC100631,Security Breach,Critical,Network Team,Data Center B,2024-05-20 21:00:00,2024-05-23 15:00:00,66.0,Closed,Configuration Fix
INC100632,Database Failure,High,Database Admin,Data Center B,2024-03-09 13:00:00,2024-03-10 16:00:00,27.0,Resolved,Security Mitigation
INC100633,Security Breach,High,Network Team,Data Center B,2024-06-20 23:00:00,2024-06-23 21:00:00,70.0,Closed,Configuration Fix
INC100634,Network Outage,High,Database Admin,Remote Site 1,2024-07-17 22:00:00,2024-07-20 04:00:00,54.0,Resolved,Security Mitigation
INC100635,Security Breach,Critical,IT Support,Remote Site 2,2024-02-06 08:00:00,2024-02-06 12:00:00,4.0,Resolved,Hardware Replacement
INC100636,Server Crash,Low,IT Support,Data Center B,2024-04-01 03:00:00,2024-04-02 00:00:00,21.0,Resolved,Configuration Fix
INC100637,Security Breach,Medium,IT Support,Head Office,2024-03-10 15:00:00,2024-03-13 13:00:00,70.0,Closed,Reboot
INC100638,Security Breach,Critical,IT Support,Remote Site 2,2024-10-23 06:00:00,2024-10-26 06:00:00,72.0,Closed,Patch Applied
INC100639,Database Failure,Critical,Network Team,Remote Site 2,2024-09-24 17:00:00,2024-09-26 06:00:00,37.0,Resolved,Reboot
INC100640,Application Bug,Critical,DevOps,Head Office,2024-11-25 16:00:00,2024-11-28 15:00:00,71.0,Closed,Reboot
INC100641,Network Outage,High,Network Team,Remote Site 2,2024-10-23 13:00:00,2024-10-25 22:00:00,57.0,Resolved,Patch Applied
INC100642,Security Breach,Medium,Network Team,Head Office,2024-06-02 04:00:00,2024-06-03 03:00:00,23.0,Resolved,Reboot
INC100643,Server Crash,Medium,Database Admin,Data Center A,2024-05-08 18:00:00,2024-05-09 00:00:00,6.0,Resolved,Hardware Replacement
INC100644,Security Breach,High,Network Team,Data Center B,2024-07-18 08:00:00,2024-07-19 17:00:00,33.0,Resolved,Reboot
INC100645,Security Breach,Critical,Network Team,Data Center A,2024-02-22 11:00:00,2024-02-24 05:00:00,42.0,Resolved,Security Mitigation
INC100646,Network Outage,High,DevOps,Remote Site 2,2024-07-06 18:00:00,2024-07-08 16:00:00,46.0,Resolved,Reboot
INC100647,Security Breach,Medium,Network Team,Remote Site 2,2024-01-24 06:00:00,2024-01-26 23:00:00,65.0,Closed,Patch Applied
INC100648,Application Bug,Critical,IT Support,Head Office,2024-03-16 12:00:00,2024-03-17 16:00:00,28.0,Resolved,Configuration Fix
INC100649,Security Breach,High,Security Team,Data Center B,2024-11-20 08:00:00,2024-11-23 04:00:00,68.0,Closed,Hardware Replacement
INC100650,Database Failure,Low,IT Support,Head Office,2024-06-01 02:00:00,2024-06-02 09:00:00,31.0,Resolved,Security Mitigation
INC100651,Database Failure,Medium,IT Support,Head Office,2024-05-10 04:00:00,2024-05-10 19:00:00,15.0,Resolved,Hardware Replacement
INC100652,Security Breach,High,IT Support,Remote Site 2,2024-10-07 14:00:00,2024-10-09 14:00:00,48.0,Resolved,Security Mitigation
INC100653,Database Failure,Critical,DevOps,Data Center A,2024-04-11 04:00:00,2024-04-12 05:00:00,25.0,Resolved,Configuration Fix
INC100654,Database Failure,Low,IT Support,Data Center B,2024-11-27 15:00:00,2024-11-30 12:00:00,69.0,Closed,Security Mitigation
INC100655,Network Outage,Low,Network Team,Data Center B,2024-10-22 05:00:00,2024-10-24 12:00:00,55.0,Resolved,Reboot
INC100656,Server Crash,Critical,IT Support,Data Center B,2024-01-09 02:00:00,2024-01-11 13:00:00,59.0,Resolved,Configuration Fix
INC100657,Network Outage,Low,IT Support,Data Center A,2024-03-01 18:00:00,2024-03-03 03:00:00,33.0,Resolved,Security Mitigation
INC100658,Network Outage,Medium,Security Team,Remote Site 1,2024-05-12 10:00:00,2024-05-14 20:00:00,58.0,Resolved,Hardware Replacement
INC100659,Application Bug,High,IT Support,Remote Site 1,2024-08-17 19:00:00,2024-08-18 11:00:00,16.0,Resolved,Security Mitigation
INC100660,Network Outage,Low,Database Admin,Data Center A,2024-08-27 05:00:00,2024-08-27 15:00:00,10.0,Resolved,Configuration Fix
INC100661,Database Failure,Low,Security Team,Head Office,2024-07-26 00:00:00,2024-07-26 12:00:00,12.0,Resolved,Configuration Fix
INC100662,Application Bug,Critical,DevOps,Data Center A,2024-06-10 18:00:00,2024-06-11 15:00:00,21.0,Resolved,Security Mitigation
INC100663,Server Crash,Medium,DevOps,Remote Site 2,2024-04-10 16:00:00,2024-04-11 11:00:00,19.0,Resolved,Configuration Fix
INC100664,Security Breach,Low,Database Admin,Remote Site 2,2024-02-18 06:00:00,2024-02-18 22:00:00,16.0,Resolved,Reboot
INC100665,Network Outage,Critical,Database Admin,Remote Site 2,2024-11-19 05:00:00,2024-11-19 16:00:00,11.0,Resolved,Configuration Fix
INC100666,Server Crash,High,Network Team,Remote Site 1,2024-11-05 02:00:00,2024-11-07 20:00:00,66.0,Closed,Patch Applied
INC100667,Server Crash,Medium,Network Team,Remote Site 2,2024-10-11 22:00:00,2024-10-13 07:00:00,33.0,Resolved,Patch Applied
INC100668,Network Outage,Medium,Database Admin,Data Center A,2024-10-17 14:00:00,2024-10-20 13:00:00,71.0,Closed,Hardware Replacement
INC100669,Database Failure,Low,Security Team,Data Center A,2024-03-26 13:00:00,2024-03-27 02:00:00,13.0,Resolved,Patch Applied
INC100670,Database Failure,Critical,Security Team,Head Office,2024-02-13 18:00:00,2024-02-15 01:00:00,31.0,Resolved,Reboot
INC100671,Security Breach,Low,Network Team,Head Office,2024-06-14 20:00:00,2024-06-17 06:00:00,58.0,Resolved,Configuration Fix
INC100672,Database Failure,High,Database Admin,Data Center B,2024-07-12 01:00:00,2024-07-14 00:00:00,47.0,Resolved,Configuration Fix
INC100673,Application Bug,Medium,IT Support,Head Office,2024-03-25 00:00:00,2024-03-26 05:00:00,29.0,Resolved,Hardware Replacement
INC100674,Security Breach,High,Network Team,Head Office,2024-10-26 15:00:00,2024-10-29 05:00:00,62.0,Closed,Hardware Replacement
INC100675,Application Bug,High,Security Team,Remote Site 1,2024-07-07 07:00:00,2024-07-07 21:00:00,14.0,Resolved,Patch Applied
INC100676,Database Failure,Low,Security Team,Data Center B,2024-10-31 05:00:00,2024-11-03 02:00:00,69.0,Closed,Patch Applied
INC100677,Security Breach,Low,IT Support,Data Center A,2024-10-16 23:00:00,2024-10-19 16:00:00,65.0,Closed,Reboot
INC100678,Database Failure,Critical,Database Admin,Data Center B,2024-11-05 08:00:00,2024-11-05 13:00:00,5.0,Resolved,Security Mitigation
INC100679,Security Breach,Critical,Network Team,Head Office,2024-05-13 23:00:00,2024-05-15 04:00:00,29.0,Resolved,Security Mitigation
INC100680,Security Breach,Medium,DevOps,Remote Site 2,2024-06-23 05:00:00,2024-06-23 17:00:00,12.0,Resolved,Hardware Replacement
INC100681,Security Breach,Low,Network Team,Remote Site 2,2024-08-21 12:00:00,2024-08-22 10:00:00,22.0,Resolved,Security Mitigation
INC100682,Server Crash,Critical,Network Team,Data Center B,2024-07-12 07:00:00,2024-07-13 02:00:00,19.0,Resolved,Hardware Replacement
INC100683,Security Breach,Low,Network Team,Remote Site 1,2024-03-20 02:00:00,2024-03-20 11:00:00,9.0,Resolved,Configuration Fix
INC100684,Security Breach,Medium,IT Support,Data Center B,2024-06-25 18:00:00,2024-06-27 17:00:00,47.0,Resolved,Hardware Replacement
INC100685,Application Bug,Critical,IT Support,Data Center A,2024-08-09 08:00:00,2024-08-11 02:00:00,42.0,Resolved,Reboot
INC100686,Database Failure,High,Security Team,Remote Site 2,2024-07-04 19:00:00,2024-07-05 18:00:00,23.0,Resolved,Hardware Replacement
INC100687,Application Bug,High,Database Admin,Data Center A,2024-06-25 08:00:00,2024-06-26 17:00:00,33.0,Resolved,Hardware Replacement
INC100688,Server Crash,Critical,Security Team,Head Office,2024-06-15 04:00:00,2024-06-17 18:00:00,62.0,Closed,Security Mitigation
INC100689,Network Outage,Medium,DevOps,Data Center B,2024-03-19 12:00:00,2024-03-19 22:00:00,10.0,Resolved,Security Mitigation
INC100690,Security Breach,Medium,Network Team,Data Center B,2024-02-23 17:00:00,2024-02-25 16:00:00,47.0,Resolved,Security Mitigation
INC100691,Network Outage,Medium,DevOps,Head Office,2024-09-02 20:00:00,2024-09-03 11:00:00,15.0,Resolved,Hardware Replacement
INC100692,Application Bug,Critical,Network Team,Remote Site 2,2024-02-25 00:00:00,2024-02-27 05:00:00,53.0,Resolved,Reboot
INC100693,Server Crash,Low,Network Team,Remote Site 2,2024-07-21 04:00:00,2024-07-22 01:00:00,21.0,Resolved,Patch Applied
INC100694,Database Failure,Low,Database Admin,Data Center B,2024-01-20 02:00:00,2024-01-21 00:00:00,22.0,Resolved,Configuration Fix
INC100695,Server Crash,Critical,Database Admin,Remote Site 2,2024-08-05 15:00:00,2024-08-05 18:00:00,3.0,Resolved,Configuration Fix
INC100696,Network Outage,Medium,DevOps,Remote Site 2,2024-06-09 21:00:00,2024-06-12 11:00:00,62.0,Closed,Patch Applied
INC100697,Server Crash,Critical,Database Admin,Data Center B,2024-09-28 05:00:00,2024-09-29 05:00:00,24.0,Resolved,Security Mitigation
INC100698,Database Failure,High,Network Team,Head Office,2024-11-10 19:00:00,2024-11-13 06:00:00,59.0,Resolved,Security Mitigation
INC100699,Database Failure,Low,Network Team,Remote Site 1,2024-05-11 13:00:00,2024-05-12 06:00:00,17.0,Resolved,Reboot
INC100700,Network Outage,Medium,Database Admin,Remote Site 2,2024-08-21 14:00:00,2024-08-23 20:00:00,54.0,Resolved,Patch Applied
INC100701,Database Failure,Low,Network Team,Remote Site 1,2024-11-03 17:00:00,2024-11-03 22:00:00,5.0,Resolved,Security Mitigation
INC100702,Database Failure,Low,IT Support,Remote Site 1,2024-08-13 01:00:00,2024-08-13 18:00:00,17.0,Resolved,Security Mitigation
INC100703,Database Failure,Low,DevOps,Remote Site 2,2024-05-23 14:00:00,2024-05-25 14:00:00,48.0,Resolved,Reboot
INC100704,Database Failure,Critical,Network Team,Remote Site 1,2024-09-26 12:00:00,2024-09-28 13:00:00,49.0,Resolved,Configuration Fix
INC100705,Database Failure,Low,DevOps,Data Center B,2024-03-27 21:00:00,2024-03-30 11:00:00,62.0,Closed,Patch Applied
INC100706,Network Outage,High,Database Admin,Remote Site 2,2024-05-19 11:00:00,2024-05-20 20:00:00,33.0,Resolved,Patch Applied
INC100707,Network Outage,Low,Database Admin,Remote Site 2,2024-02-10 05:00:00,2024-02-13 00:00:00,67.0,Closed,Reboot
INC100708,Application Bug,Medium,Security Team,Remote Site 1,2024-05-03 15:00:00,2024-05-04 05:00:00,14.0,Resolved,Patch Applied
INC100709,Application Bug,High,Security Team,Remote Site 2,2024-05-24 13:00:00,2024-05-26 12:00:00,47.0,Resolved,Security Mitigation
INC100710,Security Breach,Critical,Network Team,Remote Site 1,2024-07-07 10:00:00,2024-07-10 10:00:00,72.0,Closed,Hardware Replacement
INC100711,Server Crash,High,Database Admin,Remote Site 2,2024-06-14 02:00:00,2024-06-15 11:00:00,33.0,Resolved,Configuration Fix
INC100712,Database Failure,High,DevOps,Data Center B,2024-10-18 20:00:00,2024-10-19 12:00:00,16.0,Resolved,Patch Applied
INC100713,Application Bug,Medium,IT Support,Data Center B,2024-06-22 12:00:00,2024-06-24 16:00:00,52.0,Resolved,Configuration Fix
INC100714,Database Failure,Low,Network Team,Remote Site 1,2024-11-25 05:00:00,2024-11-25 06:00:00,1.0,Resolved,Reboot
INC100715,Server Crash,Critical,Database Admin,Remote Site 1,2024-01-31 02:00:00,2024-01-31 11:00:00,9.0,Resolved,Configuration Fix
INC100716,Server Crash,High,IT Support,Remote Site 2,2024-01-13 21:00:00,2024-01-15 23:00:00,50.0,Resolved,Hardware Replacement
INC100717,Database Failure,High,Database Admin,Data Center A,2024-11-18 19:00:00,2024-11-19 18:00:00,23.0,Resolved,Hardware Replacement
INC100718,Application Bug,Low,Network Team,Remote Site 2,2024-04-07 14:00:00,2024-04-08 15:00:00,25.0,Resolved,Reboot
INC100719,Database Failure,Medium,Database Admin,Data Center B,2024-08-18 01:00:00,2024-08-18 06:00:00,5.0,Resolved,Configuration Fix
INC100720,Server Crash,Low,Network Team,Data Center A,2024-04-04 04:00:00,2024-04-06 08:00:00,52.0,Resolved,Configuration Fix
INC100721,Application Bug,Critical,Database Admin,Data Center B,2024-06-25 17:00:00,2024-06-25 19:00:00,2.0,Resolved,Reboot
INC100722,Network Outage,High,Database Admin,Remote Site 2,2024-04-28 19:00:00,2024-04-30 16:00:00,45.0,Resolved,Configuration Fix
INC100723,Server Crash,Medium,DevOps,Remote Site 1,2024-07-15 05:00:00,2024-07-15 06:00:00,1.0,Resolved,Configuration Fix
INC100724,Server Crash,Critical,Database Admin,Data Center A,2024-07-09 16:00:00,2024-07-10 02:00:00,10.0,Resolved,Security Mitigation
INC100725,Security Breach,High,IT Support,Remote Site 2,2024-11-22 13:00:00,2024-11-23 22:00:00,33.0,Resolved,Security Mitigation
INC100726,Database Failure,High,DevOps,Remote Site 1,2024-07-11 05:00:00,2024-07-13 19:00:00,62.0,Closed,Patch Applied
INC100727,Security Breach,Critical,DevOps,Remote Site 2,2024-10-21 05:00:00,2024-10-21 09:00:00,4.0,Resolved,Hardware Replacement
INC100728,Network Outage,High,IT Support,Remote Site 1,2024-08-04 06:00:00,2024-08-05 11:00:00,29.0,Resolved,Patch Applied
INC100729,Security Breach,Critical,Security Team,Remote Site 2,2024-07-01 20:00:00,2024-07-01 22:00:00,2.0,Resolved,Configuration Fix
INC100730,Server Crash,High,IT Support,Remote Site 1,2024-08-17 22:00:00,2024-08-19 18:00:00,44.0,Resolved,Reboot
INC100731,Database Failure,Medium,DevOps,Head Office,2024-04-30 16:00:00,2024-05-01 20:00:00,28.0,Resolved,Security Mitigation
INC100732,Security Breach,Medium,Network Team,Remote Site 1,2024-09-08 14:00:00,2024-09-09 16:00:00,26.0,Resolved,Patch Applied
INC100733,Server Crash,High,Network Team,Data Center B,2024-03-10 05:00:00,2024-03-11 13:00:00,32.0,Resolved,Security Mitigation
INC100734,Security Breach,Medium,IT Support,Data Center A,2024-11-10 02:00:00,2024-11-10 13:00:00,11.0,Resolved,Hardware Replacement
INC100735,Database Failure,Low,Database Admin,Data Center A,2024-10-16 10:00:00,2024-10-19 00:00:00,62.0,Closed,Configuration Fix
INC100736,Database Failure,High,DevOps,Remote Site 2,2024-10-23 12:00:00,2024-10-25 00:00:00,36.0,Resolved,Hardware Replacement
INC100737,Server Crash,High,DevOps,Data Center B,2024-09-13 01:00:00,2024-09-13 18:00:00,17.0,Resolved,Reboot
INC100738,Database Failure,Critical,DevOps,Remote Site 2,2024-01-12 02:00:00,2024-01-14 19:00:00,65.0,Closed,Configuration Fix
INC100739,Application Bug,Medium,DevOps,Data Center A,2024-08-26 08:00:00,2024-08-29 03:00:00,67.0,Closed,Hardware Replacement
INC100740,Security Breach,Low,IT Support,Data Center B,2024-05-09 12:00:00,2024-05-10 01:00:00,13.0,Resolved,Configuration Fix
INC100741,Security Breach,High,Network Team,Remote Site 2,2024-03-30 17:00:00,2024-04-01 00:00:00,31.0,Resolved,Configuration Fix
INC100742,Application Bug,High,Security Team,Data Center B,2024-06-19 05:00:00,2024-06-21 12:00:00,55.0,Resolved,Patch Applied
INC100743,Application Bug,High,Security Team,Remote Site 1,2024-04-05 10:00:00,2024-04-07 20:00:00,58.0,Resolved,Patch Applied
INC100744,Database Failure,Medium,Database Admin,Data Center B,2024-10-04 21:00:00,2024-10-05 10:00:00,13.0,Resolved,Configuration Fix
INC100745,Server Crash,Critical,DevOps,Data Center B,2024-02-19 18:00:00,2024-02-20 14:00:00,20.0,Resolved,Hardware Replacement
INC100746,Network Outage,Medium,DevOps,Remote Site 1,2024-02-15 21:00:00,2024-02-18 16:00:00,67.0,Closed,Security Mitigation
INC100747,Security Breach,Critical,Security Team,Head Office,2024-07-10 21:00:00,2024-07-11 04:00:00,7.0,Resolved,Hardware Replacement
INC100748,Network Outage,Medium,IT Support,Data Center B,2024-10-04 18:00:00,2024-10-06 03:00:00,33.0,Resolved,Hardware Replacement
INC100749,Network Outage,Critical,Security Team,Head Office,2024-05-03 05:00:00,2024-05-05 04:00:00,47.0,Resolved,Security Mitigation
INC100750,Database Failure,High,Security Team,Data Center A,2024-05-20 13:00:00,2024-05-21 05:00:00,16.0,Resolved,Configuration Fix
INC100751,Database Failure,Medium,Database Admin,Remote Site 2,2024-08-09 19:00:00,2024-08-12 16:00:00,69.0,Closed,Patch Applied
INC100752,Security Breach,High,Security Team,Remote Site 2,2024-06-15 09:00:00,2024-06-17 19:00:00,58.0,Resolved,Reboot
INC100753,Application Bug,High,DevOps,Data Center B,2024-10-23 08:00:00,2024-10-24 06:00:00,22.0,Resolved,Configuration Fix
INC100754,Application Bug,Critical,IT Support,Data Center A,2024-02-25 07:00:00,2024-02-27 03:00:00,44.0,Resolved,Patch Applied
INC100755,Security Breach,High,Security Team,Head Office,2024-07-25 15:00:00,2024-07-27 18:00:00,51.0,Resolved,Configuration Fix
INC100756,Application Bug,High,Database Admin,Remote Site 2,2024-11-25 13:00:00,2024-11-27 23:00:00,58.0,Resolved,Hardware Replacement
INC100757,Server Crash,Medium,IT Support,Data Center B,2024-09-05 09:00:00,2024-09-06 16:00:00,31.0,Resolved,Configuration Fix
INC100758,Network Outage,Medium,Network Team,Remote Site 1,2024-02-05 03:00:00,2024-02-05 16:00:00,13.0,Resolved,Reboot
INC100759,Application Bug,Low,IT Support,Remote Site 1,2024-06-27 20:00:00,2024-06-28 07:00:00,11.0,Resolved,Reboot
INC100760,Security Breach,Medium,IT Support,Remote Site 1,2024-04-15 14:00:00,2024-04-16 20:00:00,30.0,Resolved,Patch Applied
INC100761,Security Breach,Critical,Network Team,Data Center B,2024-06-28 19:00:00,2024-06-29 17:00:00,22.0,Resolved,Reboot
INC100762,Network Outage,High,Security Team,Remote Site 1,2024-06-08 11:00:00,2024-06-11 09:00:00,70.0,Closed,Configuration Fix
INC100763,Database Failure,Critical,Network Team,Remote Site 2,2024-03-01 10:00:00,2024-03-03 21:00:00,59.0,Resolved,Security Mitigation
INC100764,Application Bug,High,Security Team,Remote Site 1,2024-07-03 04:00:00,2024-07-04 10:00:00,30.0,Resolved,Reboot
INC100765,Application Bug,High,Security Team,Remote Site 1,2024-03-29 16:00:00,2024-03-30 12:00:00,20.0,Resolved,Configuration Fix
INC100766,Network Outage,Low,Database Admin,Data Center B,2024-04-27 09:00:00,2024-04-28 22:00:00,37.0,Resolved,Hardware Replacement
INC100767,Database Failure,Low,DevOps,Remote Site 1,2024-04-12 06:00:00,2024-04-12 08:00:00,2.0,Resolved,Hardware Replacement
INC100768,Security Breach,Medium,IT Support,Remote Site 2,2024-05-07 12:00:00,2024-05-08 13:00:00,25.0,Resolved,Hardware Replacement
INC100769,Database Failure,Critical,DevOps,Data Center B,2024-02-25 17:00:00,2024-02-27 19:00:00,50.0,Resolved,Hardware Replacement
INC100770,Server Crash,High,IT Support,Remote Site 1,2024-08-01 10:00:00,2024-08-02 17:00:00,31.0,Resolved,Security Mitigation
INC100771,Database Failure,High,Security Team,Remote Site 2,2024-10-03 01:00:00,2024-10-04 12:00:00,35.0,Resolved,Hardware Replacement
INC100772,Server Crash,Low,Network Team,Data Center B,2024-04-08 20:00:00,2024-04-09 11:00:00,15.0,Resolved,Hardware Replacement
INC100773,Database Failure,Critical,Security Team,Remote Site 2,2024-06-16 22:00:00,2024-06-17 23:00:00,25.0,Resolved,Configuration Fix
INC100774,Network Outage,Medium,IT Support,Remote Site 2,2024-01-08 13:00:00,2024-01-09 13:00:00,24.0,Resolved,Reboot
INC100775,Security Breach,High,Network Team,Remote Site 1,2024-09-05 04:00:00,2024-09-05 06:00:00,2.0,Resolved,Patch Applied
INC100776,Network Outage,Medium,IT Support,Remote Site 1,2024-03-15 03:00:00,2024-03-16 23:00:00,44.0,Resolved,Hardware Replacement
INC100777,Security Breach,Critical,Security Team,Remote Site 1,2024-08-25 21:00:00,2024-08-26 02:00:00,5.0,Resolved,Configuration Fix
INC100778,Network Outage,Medium,IT Support,Head Office,2024-09-21 18:00:00,2024-09-23 21:00:00,51.0,Resolved,Reboot
INC100779,Database Failure,Critical,Network Team,Data Center B,2024-11-01 17:00:00,2024-11-03 02:00:00,33.0,Resolved,Hardware Replacement
INC100780,Network Outage,Low,Network Team,Remote Site 1,2024-09-20 05:00:00,2024-09-22 14:00:00,57.0,Resolved,Patch Applied
INC100781,Network Outage,Medium,DevOps,Data Center A,2024-06-26 21:00:00,2024-06-28 00:00:00,27.0,Resolved,Hardware Replacement
INC100782,Application Bug,High,Security Team,Data Center B,2024-08-02 18:00:00,2024-08-03 00:00:00,6.0,Resolved,Security Mitigation
INC100783,Database Failure,Low,Security Team,Remote Site 1,2024-08-05 22:00:00,2024-08-07 13:00:00,39.0,Resolved,Patch Applied
INC100784,Security Breach,Low,Network Team,Data Center A,2024-03-21 13:00:00,2024-03-23 21:00:00,56.0,Resolved,Configuration Fix
INC100785,Network Outage,Medium,Security Team,Remote Site 2,2024-02-10 20:00:00,2024-02-12 23:00:00,51.0,Resolved,Patch Applied
INC100786,Network Outage,Low,Database Admin,Remote Site 1,2024-08-22 23:00:00,2024-08-23 19:00:00,20.0,Resolved,Configuration Fix
INC100787,Network Outage,Medium,Network Team,Remote Site 1,2024-02-01 04:00:00,2024-02-03 00:00:00,44.0,Resolved,Reboot
INC100788,Network Outage,High,Network Team,Remote Site 2,2024-09-27 03:00:00,2024-09-27 17:00:00,14.0,Resolved,Patch Applied
INC100789,Application Bug,Medium,Security Team,Remote Site 2,2024-09-26 03:00:00,2024-09-28 00:00:00,45.0,Resolved,Hardware Replacement
INC100790,Server Crash,Low,DevOps,Head Office,2024-09-04 06:00:00,2024-09-05 00:00:00,18.0,Resolved,Configuration Fix
INC100791,Network Outage,Critical,DevOps,Remote Site 2,2024-04-10 14:00:00,2024-04-13 12:00:00,70.0,Closed,Hardware Replacement
INC100792,Server Crash,Medium,Database Admin,Head Office,2024-04-20 11:00:00,2024-04-22 23:00:00,60.0,Closed,Configuration Fix
INC100793,Database Failure,Medium,IT Support,Remote Site 2,2024-02-22 21:00:00,2024-02-25 07:00:00,58.0,Resolved,Configuration Fix
INC100794,Security Breach,High,DevOps,Data Center A,2024-09-21 20:00:00,2024-09-24 13:00:00,65.0,Closed,Hardware Replacement
INC100795,Server Crash,Low,Database Admin,Head Office,2024-09-21 21:00:00,2024-09-23 04:00:00,31.0,Resolved,Configuration Fix
INC100796,Network Outage,Critical,Network Team,Remote Site 2,2024-08-21 04:00:00,2024-08-23 20:00:00,64.0,Closed,Security Mitigation
INC100797,Server Crash,High,Security Team,Remote Site 1,2024-08-06 18:00:00,2024-08-08 12:00:00,42.0,Resolved,Reboot
INC100798,Network Outage,Low,IT Support,Data Center B,2024-03-01 23:00:00,2024-03-02 04:00:00,5.0,Resolved,Patch Applied
INC100799,Network Outage,Critical,Network Team,Data Center A,2024-01-11 20:00:00,2024-01-13 22:00:00,50.0,Resolved,Hardware Replacement
INC100800,Database Failure,High,IT Support,Head Office,2024-03-16 08:00:00,2024-03-16 18:00:00,10.0,Resolved,Reboot
INC100801,Server Crash,Critical,IT Support,Remote Site 1,2024-09-30 09:00:00,2024-09-30 17:00:00,8.0,Resolved,Configuration Fix
INC100802,Database Failure,Critical,Security Team,Data Center A,2024-10-08 03:00:00,2024-10-09 14:00:00,35.0,Resolved,Security Mitigation
INC100803,Network Outage,Low,Security Team,Data Center A,2024-11-18 10:00:00,2024-11-19 14:00:00,28.0,Resolved,Security Mitigation
INC100804,Network Outage,Low,Network Team,Remote Site 2,2024-05-11 12:00:00,2024-05-12 13:00:00,25.0,Resolved,Patch Applied
INC100805,Database Failure,Medium,Database Admin,Data Center B,2024-07-09 14:00:00,2024-07-12 14:00:00,72.0,Closed,Hardware Replacement
INC100806,Network Outage,High,DevOps,Remote Site 1,2024-10-28 08:00:00,2024-10-28 22:00:00,14.0,Resolved,Patch Applied
INC100807,Server Crash,Critical,Database Admin,Head Office,2024-08-12 10:00:00,2024-08-13 07:00:00,21.0,Resolved,Security Mitigation
INC100808,Database Failure,Critical,Security Team,Head Office,2024-07-06 18:00:00,2024-07-08 12:00:00,42.0,Resolved,Configuration Fix
INC100809,Application Bug,Critical,Security Team,Remote Site 2,2024-03-23 03:00:00,2024-03-26 01:00:00,70.0,Closed,Patch Applied
INC100810,Application Bug,High,Security Team,Remote Site 1,2024-06-01 17:00:00,2024-06-03 20:00:00,51.0,Resolved,Reboot
